Url|标题|时间|介绍|公司|所属行业|子行业|地区|轮次|融资额|股权占比|投资方
https://www.itjuzi.com/investevents/1691|神念科技NeuroSky融资事件详情|2013.11.1|2013年11月神念科技获得软银的战略投资，不过未透露具体金额|神念科技NeuroSky|硬件|电子数码|江苏·无锡|A轮|未透露|未透露|软银中国
https://www.itjuzi.com/investevents/1906|8868交易平台融资事件详情|2013.11.1|2013年11月8868交易平台获得经纬中国的A轮投资|8868交易平台|游戏|手机游戏|广东·广州|A轮|未透露|未透露|经纬中国
https://www.itjuzi.com/investevents/2935|MatchCV望才招聘融资事件详情|2013.11.1|2013年11月易聘社交简历推荐引擎获得EFG天使投资|MatchCV望才招聘|企业服务|人力资源|上海·崇明县|天使轮|未透露|未透露|创业接力
https://www.itjuzi.com/investevents/12305|时空电动汽车获得天使投资|2013.10.21|时空电动汽车是一家主打电动汽车的全产业链服务提供商，以自有电池技术为支点，提供多种纯电动汽车产品，同时提供基于电动汽车的租赁、电动汽车充换电基础设施、以汽车为载体的流动O2O平台等服务。公司日前获得天使投资。|时空电动汽车|汽车交通|汽车综合服务|浙江·杭州|天使轮|未透露|未透露|
https://www.itjuzi.com/investevents/1564|奇迹曼特完成天使轮投资|2013.10.1|2013年10月奇迹曼特完成天使轮投资，华创资本投资|奇迹曼特|教育|职业培训|北京·朝阳区|天使轮|未透露|未透露|华创资本
https://www.itjuzi.com/investevents/86|上海小葱网络融资事件详情|2013.10.1|2013年10月，小葱网络完成B轮投资，360领投、平安创新投资基金跟投|上海小葱网络|游戏|电视游戏|上海·浦东新区|B轮|未透露|未透露|奇虎360,中国平安(平安创新投)
https://www.itjuzi.com/investevents/1460|微米-酷跃科技融资事件详情|2013.10.1|2013年10月新浪微博基金宣布战略投资微米|微米-酷跃科技|移动互联网|社交类应用|浙江·杭州|A轮|未透露|未透露|新浪微博(新浪)
https://www.itjuzi.com/investevents/1988|RE.MU融资事件详情|2013.10.1|2013年10月RE.MU获得台湾TMI、KAMIAventures的天使投资|RE.MU|电子商务|综合电商|台湾·台北市|天使轮|未透露|未透露|TMI台湾创意工场
https://www.itjuzi.com/investevents/2246|ACTON阿克顿融资事件详情|2013.10.1|2013年10月ACTON阿克顿获得旦恩创投等共同参与的天使投资|ACTON阿克顿|硬件|出行工具|江苏·常州|天使轮|未透露|未透露|旦恩创投
https://www.itjuzi.com/investevents/2309|i智歌融资事件详情|2013.10.1|获得华创资本天使投资|i智歌|汽车交通|车联网及硬件|北京·朝阳区|天使轮|未透露|未透露|华创资本
https://www.itjuzi.com/investevents/2434|貔貅交易所Peatio融资事件详情|2013.10.1|2013年10月貔貅交易所获得李笑来天使投资|貔貅交易所Peatio|金融|虚拟货币|北京·海淀区|天使轮|未透露|未透露|BitFund.PE比特基金李笑来
https://www.itjuzi.com/investevents/2529|艾优尼IUNI手机融资事件详情|2013.10.1|2013年10月深圳市艾优尼科技有限公司成立，获得金立投资|艾优尼IUNI手机|硬件|电子数码|广东·深圳|A轮|未透露|未透露|
https://www.itjuzi.com/investevents/2835|特易资讯TOPEASE融资事件详情|2013.10.1|2013年10月特易资讯获得上海跨国采购发展(集团)有限公司战略投资|特易资讯TOPEASE|企业服务|行业解决方案|上海·徐汇区|B轮|未透露|未透露|上海跨国采购发展(集团)有限公司
https://www.itjuzi.com/investevents/4911|米卡米卡获得长友基金A轮投资|2013.9.19|2013年9月米卡米卡获得长友基金A轮投资|Micamika米卡米卡|电子商务|生鲜食品|北京·朝阳区|A轮|未透露|未透露|长友基金
https://www.itjuzi.com/investevents/1146|BackWire获得数百万元天使投资|2013.9.12|2013年9月BackWire获得数百万元天使投资|Backwire协趣网络|移动互联网|B2D开发者服务|上海·杨浦区|天使轮|未透露|未透露|PreAngel,InnoSpace创智空间
https://www.itjuzi.com/investevents/1349|华夏威科融资事件详情|2013.9.1|2013年9月华夏威科获得厚持投资等联合投资|华夏威科|企业服务|行业解决方案|北京·海淀区|A轮|未透露|未透露|北京厚持投资
https://www.itjuzi.com/investevents/1989|杭州晨晓科技融资事件详情|2013.9.1|2013年9月杭州晨晓科技获得盈开投资的A轮投资|杭州晨晓科技|硬件|芯片半导体|浙江·杭州|A轮|未透露|未透露|盈动投资(盈开投资)
https://www.itjuzi.com/investevents/2844|景点特价门票融资事件详情|2013.9.1|2013年景点特价门票获得苏创投、阿米巴等A轮投资|景点特价门票|旅游|景点门票|浙江·杭州|A轮|未透露|未透露|元禾控股,阿米巴资本
https://www.itjuzi.com/investevents/12643|扬讯科技在新三板挂牌上市|2013.8.20|扬讯科技是一家手机游戏、手机应用开发商，产品有知趣天气、《仙逆》、新征途(口袋版)等。公司日前在新三板挂牌。|扬讯科技|游戏|手机游戏|上海·杨浦区|新三板|未透露|未透露|
https://www.itjuzi.com/investevents/6499|北京天马时空获得上海恺英网络A轮投资|2013.8.12|北京天马时空网络是一家手机游戏和网页游戏公司，2013年前以研发WebGame为主，研发过3款WebGame产品，代表作品是传奇类页游《怒斩》；2013年年中开始转向基于Unity3D的重度ARPG手游研发，主打产品为《全民奇迹》。2013年8月北京天马时空获得上海恺英网络A轮投资。|天马时空|游戏|网页游戏|北京·海淀区|A轮|未透露|未透露|恺英网络,零一创投
https://www.itjuzi.com/investevents/3956|财豹-理财豹融资事件详情|2013.8.1||财豹-理财豹|金融|理财|上海·浦东新区|天使轮|未透露|未透露|创业接力
https://www.itjuzi.com/investevents/608|安兔兔融资事件详情|2013.8.1|2013年，金山网络战略投资安兔兔|安兔兔|移动互联网|工具类应用|北京·朝阳区|A轮|未透露|未透露|猎豹移动
https://www.itjuzi.com/investevents/1080|APP2ez有才云融资事件详情|2013.8.1|获得中国加速孵化投资|APP2ez有才云|企业服务|企业IT服务|北京·朝阳区|天使轮|未透露|未透露|Chinaccelerator中国加速
https://www.itjuzi.com/investevents/1081|思得融资事件详情|2013.8.1|获得中国加速孵化投资|思得|房产服务|房产综合服务|上海·黄浦区|天使轮|未透露|未透露|Chinaccelerator中国加速
https://www.itjuzi.com/investevents/1082|锐码融资事件详情|2013.8.1|获得中国加速孵化投资|锐码|电子商务|电商解决方案|北京·海淀区|天使轮|未透露|未透露|Chinaccelerator中国加速
https://www.itjuzi.com/investevents/2260|安卓壁纸融资事件详情|2013.8.1|2013年8月安卓壁纸获得数百万元A轮投资|安卓壁纸|移动互联网|工具类应用|北京·朝阳区|A轮|未透露|未透露|奇虎360
https://www.itjuzi.com/investevents/12870|随视传媒在新三板挂牌|2013.7.4|随视传媒是一家O2O营销服务商，提供实体经济电商化解决方案，为实体零售企业及消费类品牌提供基于大数据（BigData）的促销方案。公司日前在新三板挂牌。|随视传媒|企业服务|销售营销|北京·朝阳区|新三板|未透露|未透露|
https://www.itjuzi.com/investevents/745|MEIX美市网融资事件详情|2013.7.1|2013年，美市网获得创业工场天使投资|MEIX美市网|金融|股票|北京·朝阳区|天使轮|未透露|未透露|创业工场VenturesLab
https://www.itjuzi.com/investevents/2739|好人生VHS融资事件详情|2013.7.1|2013年7月好人生集团获得B轮投资|好人生VHS|医疗健康|健康管理|上海·长宁区|B轮|未透露|未透露|
https://www.itjuzi.com/investevents/312|云遥科技融资事件详情|2013.6.1|2013年6月，北京云遥科技获得PreAngel等天使投资，金额未透露|云遥科技|电子商务|化妆品|北京·朝阳区|天使轮|未透露|未透露|PreAngel
https://www.itjuzi.com/investevents/6374|互联在线获得骏凯资本A轮投资|2013.5.30|互联在线（http://www.ichina.cn/）是一家专注移动互联网O2O大数据营销云平台开发的技术公司，主要服务于中小微企业。该公司日前获得骏凯资本A轮投资。|互联在线|企业服务|销售营销|广东·深圳|A轮|未透露|未透露|
https://www.itjuzi.com/investevents/8704|小伴龙获得奥飞动漫创始人蔡东青的天使轮投资|2013.5.6|小伴龙成立于2012年，是一个0-8岁儿童早教品牌，除了推出唐诗、儿歌等内容外，还将学习与卡通角色结合起来，让孩子享受求知和探索的乐趣，创始团队来自腾讯。小伴龙获得奥飞动漫创始人蔡东青的天使轮投资，具体投资金额未透露。|小伴龙|教育|儿童早教|广东·深圳|天使轮|未透露|未透露|奥飞动漫
https://www.itjuzi.com/investevents/2000|莲子统计LotuseedData融资事件详情|2013.5.1|2013年5月莲子统计（Lotuseed）获得天使湾数百万元天使投资|莲子统计LotuseedData|移动互联网|B2D开发者服务|浙江·杭州|天使轮|未透露|未透露|天使湾
https://www.itjuzi.com/investevents/2242|车云网融资事件详情|2013.5.1|2013年5月车云网获得网易前总编辑李勇等天使投资|车云网|汽车交通|汽车综合服务|北京·海淀区|天使轮|未透露|未透露|
https://www.itjuzi.com/investevents/2326|微猫融资事件详情|2013.5.1|2013年5月上海微麦电子商务发展有限公司成立，获得创新工场、浦软创投等天使投资|微猫|电子商务|综合电商|上海·浦东新区|天使轮|未透露|未透露|创新工场,上海浦软创投
https://www.itjuzi.com/investevents/2669|深圳泰瑞谷科技融资事件详情|2013.5.1|2013年5月深圳市泰瑞谷科技获得A轮投资|深圳泰瑞谷科技|汽车交通|车联网及硬件|广东·深圳|A轮|未透露|未透露|
https://www.itjuzi.com/investevents/2960|中子网络融资事件详情|2013.5.1|2013年5月中子网络在深圳成立，开始LETME项目，获得天使投资|中子网络|企业服务|销售营销|北京·朝阳区|天使轮|未透露|未透露|
https://www.itjuzi.com/investevents/3073|秦时明月融资事件详情|2013.5.1|2013年5月《秦时明月》获得浙报传媒的投资|秦时明月|文化娱乐体育|动漫|浙江·杭州|A轮|未透露|未透露|浙报传媒(东方星空)
https://www.itjuzi.com/investevents/1990|杭州华途软件融资事件详情|2013.4.1|2013年4月华途软件获得杭州盈开投资的投资|杭州华途软件|企业服务|行业解决方案|浙江·杭州|A轮|未透露|未透露|盈动投资(盈开投资)
https://www.itjuzi.com/investevents/12779|明信片发行平台么么获得天使轮投资|2013.3.20|么么是一个明信片发行平台，支持在线制作、邮政发行明信片，南京爱西柚网络科技有限公司旗下。该公司日前获得云天使基金天使轮投资。|么么|文化娱乐体育|设计及创意|江苏·南京|天使轮|未透露|未透露|云天使基金
https://www.itjuzi.com/investevents/6360|好快省汽车服务获得顺为基金A轮投资|2013.3.19|2013年好快省汽车服务获得顺为基金A轮投资|好快省汽车服务|汽车交通|汽车后服务|广东·广州|A轮|未透露|未透露|顺为基金
https://www.itjuzi.com/investevents/4028|好贷网融资事件详情|2013.3.1|2013年3月好贷网正式上线，获得合力投资的天使投资|好贷网|金融|贷款|北京·东城区|天使轮|未透露|未透露|合力投资
https://www.itjuzi.com/investevents/1902|KKLink融资事件详情|2013.3.1|获得天使投资人投资|KKLink|移动互联网|社交类应用|广东·深圳|天使轮|未透露|未透露|
https://www.itjuzi.com/investevents/2514|微群融资事件详情|2013.3.1|2013年3月微群获得Preangel等天使投资|微群|企业服务|办公OA|北京·海淀区|天使轮|未透露|未透露|PreAngel
https://www.itjuzi.com/investevents/3525|KK唱响融资事件详情|2013.3.1|2013年3月KK唱响获得盛大资本A轮投资|KK唱响|移动互联网|本地生活类应用|浙江·杭州|A轮|未透露|未透露|盛大集团/盛大资本
https://www.itjuzi.com/investevents/15127|知图信息获得seedvc种子投资|2013.2.24|知图信息是一个自动化测绘技术解决方案提供商，主要研究方向是基于自动化工业生产，自动化物流仓库存储及智能交通系统中所需的定位导航和控制技术，包括高精度实时定位，环境感知和智能预警技术，导航路径规划技术，车辆辅助驾驶技术及智能控制技术。目前，知图信息获得seedvc种子投资。|知图信息|企业服务|综合企业服务|上海·徐汇区|种子轮|未透露|未透露|seedvc
https://www.itjuzi.com/investevents/846|游友移动获得preangel等天使投资|2013.2.1|2013年，游友移动获得preangel等天使投资|游友移动|移动互联网|工具类应用|上海·浦东新区|种子轮|未透露|未透露|PreAngel
https://www.itjuzi.com/investevents/2252|安赛科技AIScanner融资事件详情|2013.2.1|2013年2月安赛科技获得奇虎360的A轮投资|安赛科技AIScanner|企业服务|企业IT服务|北京·海淀区|A轮|未透露|未透露|奇虎360
